age;job;marital;education;default;balance;housing;loan;contact;day;month;duration;campaign;pdays;previous;poutcome;y
74;management;divorced;secondary;no;9326;yes;no;cellular;13;may;157;26;-1;3;unknown;no
45;retired;divorced;primary;no;-41;yes;no;cellular;6;oct;104;4;-1;6;unknown;no
86;blue-collar;single;secondary;no;3182;yes;no;cellular;20;dec;2789;26;-1;5;unknown;yes
76;technician;married;tertiary;no;-1195;yes;no;cellular;21;mar;2937;11;-1;2;unknown;no
50;admin.;married;secondary;no;1100;no;no;cellular;15;may;1949;15;-1;9;unknown;no
79;entrepreneur;married;tertiary;no;-425;no;no;cellular;29;sep;288;15;-1;6;other;no
67;services;single;tertiary;no;9922;yes;no;cellular;6;feb;631;28;-1;2;unknown;no
36;admin.;single;secondary;no;6791;no;no;cellular;16;jun;1208;23;-1;9;other;no
86;blue-collar;divorced;secondary;no;615;yes;no;cellular;1;aug;1240;3;-1;7;unknown;no
83;retired;single;secondary;no;9563;yes;yes;cellular;30;mar;1054;19;-1;6;unknown;no
64;management;married;tertiary;no;13040;yes;no;unknown;6;feb;278;20;105;3;unknown;no
56;services;married;tertiary;no;3626;no;no;cellular;16;nov;2995;24;265;0;unknown;no
85;technician;married;tertiary;no;8738;no;no;cellular;22;jan;224;14;-1;5;unknown;yes
50;blue-collar;married;secondary;no;4884;yes;no;telephone;1;jan;1906;3;-1;4;unknown;no
30;admin.;married;secondary;no;9454;no;no;cellular;7;nov;1710;8;-1;8;unknown;no
71;services;single;primary;no;9974;yes;no;cellular;28;apr;83;10;-1;9;unknown;no
24;blue-collar;single;secondary;no;6866;yes;no;cellular;10;dec;1591;9;-1;5;failure;no
31;retired;married;tertiary;no;14432;yes;no;cellular;21;jun;2139;28;-1;0;other;yes
36;blue-collar;married;secondary;no;13015;yes;yes;cellular;8;jul;7;24;-1;2;unknown;no
71;management;married;primary;no;2372;no;no;cellular;30;aug;1654;15;-1;1;unknown;no
37;management;single;primary;no;1842;no;no;cellular;21;aug;478;24;-1;2;unknown;no
46;retired;married;secondary;no;5997;yes;no;unknown;26;oct;107;9;-1;0;unknown;no
41;management;married;secondary;no;9684;yes;no;unknown;5;jan;1294;4;-1;1;unknown;yes
80;management;single;secondary;no;6824;yes;no;unknown;18;dec;2284;12;72;7;failure;no
91;entrepreneur;married;tertiary;no;14267;yes;no;cellular;4;aug;2014;19;-1;2;failure;no
74;admin.;married;secondary;no;6524;yes;no;unknown;20;dec;2576;24;-1;8;unknown;no
25;admin.;single;secondary;no;8071;yes;no;unknown;16;oct;1627;1;-1;3;unknown;no
79;management;single;secondary;no;4309;no;no;unknown;10;jan;628;14;-1;1;unknown;no
46;housemaid;single;tertiary;no;6698;yes;no;cellular;26;mar;1410;10;-1;6;unknown;no
91;management;married;secondary;no;7781;yes;no;unknown;16;dec;1242;1;-1;8;unknown;no
34;blue-collar;married;tertiary;no;5471;no;no;cellular;8;may;1488;4;-1;4;unknown;no
83;services;single;secondary;no;12792;yes;yes;cellular;19;nov;1172;10;-1;0;failure;no
23;technician;married;secondary;no;-9;yes;no;cellular;1;oct;1380;3;-1;8;unknown;no
75;blue-collar;single;primary;no;11156;yes;no;unknown;23;oct;2101;26;-1;8;failure;no
86;blue-collar;divorced;primary;no;7926;yes;no;cellular;9;dec;1162;16;-1;6;unknown;no
45;blue-collar;divorced;tertiary;no;14496;yes;no;cellular;6;aug;1693;18;-1;0;unknown;no
79;retired;married;secondary;no;263;yes;no;unknown;13;aug;1881;25;-1;3;failure;no
58;management;married;secondary;yes;3254;no;no;cellular;13;jun;2796;12;-1;0;unknown;no
86;blue-collar;married;secondary;yes;811;no;yes;unknown;18;apr;426;28;-1;2;unknown;no
58;self-employed;single;tertiary;no;10571;no;no;unknown;14;apr;2545;28;-1;6;unknown;no
66;blue-collar;married;tertiary;no;13457;yes;yes;cellular;2;aug;1315;21;-1;0;unknown;no
66;management;married;secondary;no;5227;yes;no;cellular;16;nov;2393;19;-1;7;failure;no
93;management;married;secondary;no;6421;yes;no;cellular;17;mar;510;9;-1;9;failure;yes
88;services;married;tertiary;no;12207;yes;no;unknown;22;aug;440;24;-1;3;unknown;no
20;admin.;married;tertiary;no;11954;yes;no;unknown;16;apr;1769;20;-1;3;unknown;yes
27;technician;married;secondary;no;10672;yes;yes;cellular;14;oct;1655;26;-1;0;unknown;no
52;services;single;primary;no;7015;yes;no;cellular;13;sep;921;5;-1;4;unknown;yes
19;blue-collar;married;tertiary;no;518;yes;no;cellular;16;dec;2026;27;-1;7;unknown;no
41;blue-collar;married;secondary;no;8015;yes;no;unknown;24;feb;2769;28;42;7;unknown;no
91;management;single;primary;no;7296;yes;no;cellular;1;oct;2275;5;300;6;unknown;yes
55;technician;single;tertiary;no;-1293;yes;no;cellular;28;jan;2657;8;-1;6;unknown;no
39;technician;married;secondary;no;5118;yes;no;unknown;17;apr;2875;7;-1;7;unknown;yes
43;management;married;tertiary;no;9213;yes;yes;cellular;1;sep;1113;19;396;7;unknown;no
60;technician;single;secondary;no;13501;yes;no;cellular;10;dec;789;22;-1;0;unknown;no
72;admin.;married;tertiary;no;6868;yes;yes;unknown;5;jul;395;22;362;1;unknown;no
56;admin.;married;secondary;no;7755;yes;yes;cellular;7;sep;827;18;63;9;failure;yes
46;technician;married;tertiary;no;-740;yes;yes;cellular;4;sep;564;15;206;7;success;yes
37;technician;married;secondary;no;8545;no;no;telephone;1;oct;2203;29;-1;0;unknown;yes
58;management;married;primary;no;-1643;yes;no;cellular;1;sep;791;1;-1;8;unknown;no
71;student;divorced;secondary;no;3412;yes;no;cellular;10;sep;502;7;-1;8;unknown;yes
37;unemployed;single;tertiary;no;1234;yes;no;unknown;30;jul;780;19;-1;9;failure;no
36;technician;married;secondary;no;14802;yes;no;cellular;3;aug;333;5;-1;1;failure;no
83;technician;married;secondary;no;-407;yes;no;telephone;5;dec;490;8;-1;5;failure;no
47;student;single;secondary;no;2602;no;no;cellular;13;feb;1630;5;-1;3;unknown;yes
70;blue-collar;married;primary;no;11969;no;no;cellular;21;sep;2375;27;-1;9;unknown;no
51;technician;married;secondary;no;7577;yes;yes;cellular;25;feb;2048;5;-1;6;unknown;yes
39;blue-collar;single;tertiary;no;10599;no;no;cellular;9;aug;1383;5;-1;1;success;no
84;technician;single;secondary;no;8943;yes;no;telephone;25;feb;2674;11;-1;9;unknown;yes
23;management;married;secondary;no;-1756;yes;no;cellular;8;nov;2234;7;-1;0;unknown;no
44;services;single;tertiary;no;2572;no;no;cellular;30;dec;2316;2;-1;8;unknown;no
27;management;married;secondary;no;14998;yes;yes;unknown;11;aug;2170;17;82;8;unknown;yes
90;admin.;married;tertiary;no;14250;yes;no;cellular;25;mar;551;11;-1;8;failure;yes
65;blue-collar;married;secondary;no;14633;no;no;telephone;24;feb;1242;20;245;4;unknown;no
87;unknown;single;secondary;no;9285;yes;no;cellular;29;jun;1439;5;267;2;unknown;no
76;unemployed;single;secondary;no;4620;no;no;cellular;14;jun;1209;7;-1;5;unknown;no
76;entrepreneur;single;secondary;no;3869;no;no;cellular;8;jan;2635;1;-1;9;unknown;no
19;unknown;married;tertiary;no;3971;no;yes;cellular;24;jul;335;9;-1;0;unknown;no
46;technician;married;secondary;no;14894;yes;no;cellular;24;dec;389;11;153;9;unknown;no
85;retired;married;primary;no;11957;yes;yes;cellular;21;dec;2351;28;-1;7;unknown;yes
82;admin.;married;tertiary;no;3968;no;yes;cellular;10;nov;2961;12;-1;9;unknown;yes
43;technician;married;secondary;no;5647;no;yes;telephone;3;dec;2896;10;-1;3;unknown;yes
27;management;divorced;tertiary;no;14457;yes;no;cellular;4;jan;1702;20;59;1;unknown;no
70;technician;single;secondary;no;7000;no;no;unknown;25;apr;1535;22;117;3;unknown;no
76;technician;married;primary;no;3141;yes;no;cellular;23;jun;1997;11;-1;0;unknown;no
39;technician;married;secondary;no;126;yes;no;cellular;12;aug;1797;1;-1;9;unknown;yes
68;services;married;secondary;no;4470;yes;no;cellular;9;nov;971;25;-1;9;success;yes
65;blue-collar;single;secondary;no;13473;yes;yes;cellular;11;nov;225;20;-1;7;unknown;no
38;entrepreneur;single;secondary;no;14161;no;yes;unknown;11;aug;1844;5;-1;5;unknown;no
39;blue-collar;single;secondary;no;10908;yes;no;unknown;16;oct;2560;15;-1;0;unknown;no
47;admin.;married;secondary;no;9850;no;no;cellular;13;jul;28;24;-1;0;unknown;no
42;retired;married;secondary;no;-1016;yes;yes;cellular;27;nov;603;22;197;1;other;no
45;services;divorced;secondary;no;5187;yes;no;unknown;30;may;964;10;-1;6;failure;yes
82;technician;divorced;secondary;no;8845;no;no;unknown;14;jun;980;12;33;1;unknown;yes
62;blue-collar;married;secondary;no;3713;yes;no;cellular;7;aug;2662;14;-1;2;unknown;no
85;management;married;primary;no;12083;no;no;cellular;12;mar;1012;19;-1;8;unknown;no
24;admin.;married;primary;yes;13519;yes;no;cellular;24;jun;1658;10;-1;0;unknown;yes
66;admin.;divorced;secondary;no;9138;yes;no;unknown;28;apr;724;24;173;8;unknown;no
26;admin.;single;secondary;no;85;no;no;unknown;19;mar;2519;22;-1;5;unknown;no
53;services;single;secondary;no;4533;no;no;cellular;8;mar;688;12;-1;8;unknown;no
18;admin.;married;tertiary;no;14183;no;no;cellular;4;apr;2362;18;-1;9;unknown;no
27;services;married;secondary;no;727;no;no;unknown;22;jun;908;21;198;7;failure;yes
53;blue-collar;married;secondary;no;-1624;no;no;unknown;17;nov;2604;19;296;6;other;no
90;technician;divorced;tertiary;yes;4992;yes;no;cellular;2;jan;2989;4;-1;9;unknown;yes
63;technician;married;tertiary;no;12185;no;no;cellular;23;feb;2326;25;-1;6;unknown;no
49;unemployed;single;tertiary;no;2690;yes;no;cellular;22;apr;1311;19;14;5;unknown;yes
49;technician;married;primary;no;-935;yes;no;cellular;13;dec;839;21;-1;7;unknown;yes
23;technician;divorced;secondary;no;1682;yes;no;cellular;26;oct;2414;14;-1;8;unknown;yes
65;technician;single;tertiary;no;12793;yes;yes;cellular;28;sep;330;8;-1;7;unknown;no
55;services;married;tertiary;no;6820;yes;yes;unknown;21;aug;396;29;-1;8;unknown;no
34;blue-collar;single;secondary;no;11820;yes;no;unknown;7;oct;1844;25;-1;4;failure;yes
91;blue-collar;married;primary;no;6058;yes;no;cellular;18;aug;2835;23;-1;2;unknown;yes
44;blue-collar;married;unknown;no;12118;no;no;unknown;10;nov;384;27;-1;3;unknown;yes
71;retired;married;secondary;no;1974;no;no;telephone;4;jul;1848;4;-1;3;unknown;no
67;management;divorced;secondary;no;4659;no;no;cellular;21;dec;1601;25;258;8;other;no
52;technician;divorced;secondary;no;2841;yes;yes;unknown;8;jun;2605;16;-1;8;unknown;no
42;unemployed;married;secondary;no;12583;no;no;cellular;22;jul;262;12;-1;0;unknown;no
45;management;single;secondary;no;1424;yes;no;unknown;22;jun;2455;18;176;4;unknown;yes
32;management;single;secondary;yes;12733;no;no;cellular;21;mar;943;12;-1;1;success;yes
21;unknown;single;unknown;no;12538;yes;yes;cellular;26;dec;989;18;-1;4;unknown;no
90;blue-collar;married;secondary;no;7517;yes;no;cellular;13;jun;1066;4;307;4;unknown;no
44;technician;married;secondary;no;10508;yes;no;cellular;14;dec;1785;16;-1;2;unknown;no
43;blue-collar;single;tertiary;no;1769;no;no;cellular;21;jul;846;18;-1;3;unknown;no
36;services;married;secondary;no;310;no;no;unknown;17;jun;1059;19;312;6;unknown;no
34;blue-collar;married;secondary;no;343;no;no;cellular;12;nov;1481;16;-1;9;unknown;yes
60;technician;single;secondary;yes;1386;yes;no;cellular;30;feb;1542;21;-1;3;unknown;no
58;management;married;primary;no;339;yes;no;cellular;4;jun;1561;3;-1;2;failure;yes
59;blue-collar;divorced;primary;no;-1317;no;yes;unknown;9;feb;1386;17;-1;9;unknown;no
67;blue-collar;married;tertiary;no;-946;yes;no;cellular;15;jan;2922;27;80;3;unknown;no
57;management;divorced;tertiary;no;-1652;no;no;cellular;15;oct;1144;3;-1;1;unknown;no
56;unemployed;married;tertiary;no;14362;yes;yes;unknown;18;oct;2544;13;-1;0;unknown;yes
40;student;married;primary;no;-978;no;no;unknown;27;oct;2205;6;-1;4;unknown;no
69;management;married;secondary;no;-1497;no;yes;unknown;6;may;1280;19;-1;8;unknown;no
64;entrepreneur;single;primary;no;6277;no;yes;cellular;2;apr;1598;9;-1;8;other;no
80;management;single;secondary;no;9514;yes;no;cellular;9;sep;2318;19;-1;0;unknown;no
86;services;married;secondary;no;11576;yes;no;unknown;5;sep;1982;11;119;0;unknown;yes
60;technician;married;tertiary;no;-1478;no;no;unknown;25;sep;312;3;285;7;unknown;no
65;entrepreneur;single;primary;no;9884;no;no;unknown;12;mar;1140;15;-1;6;failure;no
51;services;married;primary;no;-1983;yes;yes;cellular;29;oct;1941;16;-1;6;unknown;no
57;self-employed;single;secondary;no;-732;yes;yes;unknown;26;dec;2392;3;-1;8;failure;yes
92;unemployed;married;secondary;no;-824;no;no;cellular;5;dec;1201;5;303;4;unknown;no
78;technician;single;tertiary;no;10745;no;no;cellular;12;mar;2164;7;-1;7;failure;no
67;technician;single;tertiary;no;9961;no;no;cellular;25;mar;1699;21;7;6;unknown;yes
84;services;divorced;primary;no;1613;no;no;unknown;15;nov;1778;9;210;1;unknown;no
79;blue-collar;single;secondary;no;14498;no;no;cellular;2;oct;173;22;-1;1;unknown;no
75;technician;married;unknown;no;6944;yes;no;cellular;11;may;748;1;-1;3;failure;yes
50;management;married;tertiary;no;4590;yes;no;unknown;23;jun;2202;25;-1;0;unknown;yes
92;blue-collar;single;tertiary;no;4768;yes;no;cellular;24;jun;1682;19;114;9;unknown;yes
33;management;married;secondary;no;-1679;no;no;cellular;19;mar;2642;24;-1;4;failure;yes
65;technician;divorced;secondary;no;5626;yes;no;unknown;17;dec;1807;14;158;4;unknown;yes
27;blue-collar;single;secondary;no;10513;yes;no;unknown;18;feb;1533;28;322;0;unknown;no
55;management;married;secondary;no;6403;yes;no;cellular;10;jun;2357;15;-1;4;unknown;no
36;management;married;tertiary;no;7448;yes;no;unknown;5;apr;2281;3;-1;3;unknown;yes
53;admin.;married;secondary;no;14542;no;no;cellular;30;sep;2209;24;-1;9;failure;no
76;blue-collar;married;secondary;no;619;no;no;unknown;25;feb;2738;4;-1;4;unknown;no
80;technician;married;secondary;no;-653;no;no;unknown;21;apr;291;17;-1;3;unknown;no
94;technician;married;tertiary;no;1164;yes;yes;cellular;17;nov;126;27;-1;8;unknown;no
63;blue-collar;married;primary;no;11559;no;no;unknown;28;nov;2740;14;120;8;unknown;no
20;technician;married;secondary;no;-1090;yes;no;cellular;1;feb;2649;22;153;2;failure;no
91;technician;married;secondary;no;5166;no;yes;cellular;13;may;1117;7;-1;2;unknown;no
82;management;married;primary;no;451;yes;no;unknown;2;mar;1950;8;-1;2;unknown;no
25;services;married;secondary;no;9995;yes;no;cellular;17;apr;1112;16;-1;6;unknown;no
68;unemployed;single;secondary;no;-1597;yes;no;cellular;15;sep;2435;22;-1;0;unknown;no
90;management;married;tertiary;no;8033;no;no;cellular;8;oct;2827;16;-1;3;unknown;no
23;blue-collar;married;secondary;no;1485;no;no;cellular;2;nov;2296;14;-1;8;unknown;yes
56;unemployed;single;secondary;no;11751;yes;no;unknown;28;may;180;17;-1;7;unknown;no
77;retired;divorced;tertiary;no;7448;yes;no;unknown;27;sep;1084;5;-1;2;unknown;yes
45;admin.;married;unknown;yes;11410;no;yes;cellular;8;may;1170;9;81;7;other;yes
71;management;married;secondary;no;12262;yes;no;cellular;27;oct;2743;3;-1;5;unknown;no
54;management;married;secondary;no;7834;yes;no;cellular;5;sep;1800;21;327;9;unknown;no
26;technician;married;secondary;no;14906;yes;no;cellular;17;aug;2328;22;-1;2;unknown;no
73;management;divorced;secondary;no;-56;no;yes;cellular;4;jan;1589;5;-1;8;unknown;no
76;blue-collar;single;unknown;no;-440;yes;yes;cellular;12;mar;1135;20;-1;9;unknown;no
19;services;single;tertiary;no;2747;no;no;cellular;18;may;1710;18;-1;6;unknown;yes
78;management;married;secondary;no;5154;yes;no;cellular;6;dec;2344;21;-1;7;unknown;yes
75;blue-collar;single;primary;no;12089;yes;no;unknown;5;mar;690;10;-1;9;unknown;no
77;management;married;primary;no;14976;yes;no;unknown;28;oct;561;1;-1;1;unknown;yes
57;technician;married;secondary;no;10085;no;no;unknown;25;jan;2358;17;-1;2;unknown;yes
53;admin.;married;secondary;no;3327;yes;yes;cellular;28;nov;2922;8;-1;6;unknown;no
54;self-employed;married;secondary;no;-1504;no;no;unknown;19;feb;389;29;-1;1;unknown;no
35;entrepreneur;married;secondary;no;11060;yes;no;unknown;5;feb;2053;20;-1;5;unknown;no
80;blue-collar;single;secondary;no;13656;yes;no;unknown;10;apr;2750;17;-1;6;unknown;no
39;management;married;secondary;no;-402;no;no;cellular;23;jun;529;18;-1;5;unknown;no
28;entrepreneur;married;secondary;no;2127;no;no;cellular;25;feb;158;5;-1;4;unknown;no
75;technician;married;secondary;no;11123;yes;no;cellular;19;jun;1679;7;398;8;unknown;yes
74;blue-collar;married;tertiary;no;3551;no;no;cellular;4;nov;951;29;-1;2;unknown;no
94;services;single;secondary;no;1590;no;no;unknown;13;jan;1218;28;-1;4;success;yes
21;admin.;single;secondary;no;10973;yes;no;cellular;13;aug;229;5;-1;4;other;no
24;unemployed;single;secondary;no;14845;yes;no;cellular;17;mar;1529;27;-1;7;success;yes
78;retired;married;secondary;no;2966;yes;no;cellular;18;aug;1725;10;-1;7;unknown;no
71;services;single;secondary;no;13319;yes;no;cellular;19;mar;691;6;-1;0;unknown;no
85;blue-collar;single;secondary;no;9515;no;no;unknown;30;jan;132;7;-1;5;unknown;no
18;management;married;secondary;no;14549;yes;no;cellular;26;apr;948;3;-1;5;unknown;yes
72;blue-collar;married;tertiary;no;-272;yes;no;cellular;23;mar;1743;27;-1;9;other;no
20;technician;divorced;tertiary;no;2697;yes;no;cellular;23;aug;1680;10;-1;1;failure;yes
55;management;married;secondary;no;13730;no;no;cellular;17;jan;2206;21;-1;4;unknown;no
18;self-employed;married;tertiary;no;9366;no;no;unknown;25;sep;1295;24;-1;5;unknown;yes
55;services;married;secondary;no;-1963;yes;no;unknown;3;nov;2580;29;225;2;unknown;no
46;management;married;secondary;no;5486;yes;yes;cellular;13;sep;2728;27;-1;0;unknown;yes
22;services;married;secondary;no;21;yes;yes;unknown;13;jun;2342;6;-1;8;unknown;no
91;services;married;secondary;no;4880;no;no;cellular;3;may;2984;2;-1;1;unknown;no
38;services;single;primary;no;2521;yes;no;telephone;2;nov;820;25;-1;3;unknown;no
88;management;married;secondary;no;6839;no;no;unknown;15;dec;1353;2;-1;8;unknown;yes
84;management;single;tertiary;no;1302;yes;no;telephone;3;may;1823;6;153;8;unknown;yes
64;blue-collar;married;secondary;no;6511;no;no;cellular;22;dec;2328;27;-1;7;unknown;yes
52;technician;divorced;secondary;no;4368;no;no;cellular;16;jun;1460;18;-1;3;unknown;no
85;retired;divorced;secondary;no;8745;no;no;unknown;29;jul;1087;10;-1;0;unknown;yes
86;management;single;secondary;no;7914;yes;no;unknown;10;aug;358;7;136;6;unknown;no
18;unemployed;divorced;primary;no;7948;no;no;cellular;20;mar;1012;17;-1;1;failure;yes
85;admin.;single;tertiary;no;9870;yes;no;cellular;2;oct;1252;4;-1;7;unknown;no
29;technician;divorced;secondary;no;3873;yes;no;cellular;15;jan;1115;12;-1;9;unknown;no
77;unknown;married;tertiary;yes;5498;no;no;unknown;8;may;2894;8;367;9;failure;no
44;technician;married;primary;no;3635;no;no;cellular;13;nov;2695;9;-1;1;unknown;no
73;technician;single;tertiary;no;-1236;no;yes;unknown;1;jan;0;10;-1;9;unknown;no
40;management;married;tertiary;no;10272;yes;no;unknown;26;feb;2362;19;-1;2;unknown;no
42;blue-collar;single;tertiary;no;13143;no;yes;cellular;24;dec;1314;9;-1;5;unknown;no
38;services;single;tertiary;no;9794;yes;no;cellular;2;aug;1269;28;-1;3;unknown;yes
78;blue-collar;married;secondary;no;8321;yes;no;telephone;9;mar;1263;24;45;1;unknown;yes
80;blue-collar;single;secondary;no;-1855;no;no;cellular;29;nov;2528;4;-1;0;failure;no
69;technician;married;secondary;no;3101;yes;no;cellular;20;oct;2701;16;-1;2;unknown;yes
42;blue-collar;married;secondary;no;2247;no;no;cellular;20;apr;1540;1;-1;3;unknown;no
72;technician;married;tertiary;no;7578;yes;no;cellular;23;nov;847;10;304;8;success;no
63;technician;married;secondary;no;2188;yes;yes;cellular;19;jun;788;16;-1;8;unknown;no
49;technician;married;secondary;no;8779;no;no;unknown;12;aug;2361;21;-1;4;other;no
72;technician;married;secondary;no;696;no;no;unknown;12;jan;2186;27;-1;4;unknown;no
22;technician;married;tertiary;no;6240;yes;no;unknown;10;feb;497;23;275;6;unknown;yes
53;technician;single;tertiary;no;12190;yes;no;cellular;19;nov;2168;21;-1;7;unknown;yes
66;retired;single;secondary;no;9781;no;yes;cellular;20;jun;2512;27;-1;2;unknown;yes
75;blue-collar;married;secondary;no;8780;yes;yes;cellular;10;aug;2957;5;-1;4;unknown;yes
56;technician;married;secondary;no;2641;yes;yes;cellular;19;dec;1200;21;-1;6;unknown;yes
78;technician;single;secondary;no;3559;no;no;cellular;26;aug;2411;3;-1;1;unknown;yes
